sentence1,sentence2,label
2 man and a dog walking down a road next to fields,the dog is asleep,1
a skateboarder is skateboarding on a ramp,a skateboarder performs a trick on a ramp,0
one guy playing volleyball on a beach,there is snow on the beach,1
man playing harmonica banjo and drum on the sidewalk of a city,woman playing harmonica banjo and bell on the sidewalk of a town,1
a pale white lady with blondhair and crystal clear blue eyes somberly poses with two red berries placed in her nostrils,a man with no hair rest while an apple sits in his mouth,1
a man in a blue jackets looks at the camera while another man in green stands in the background,a man looks into a camera,0
a man is pushing a cart selling drinks,a woman is pushing a cart selling drinks,1
men playing a sport while on rollerskates,men throwing elbows in the pack,0
a girl is smelling a mushroom that a woman is holding up to her face,a girl is about to have the most intense psychedelic experience of her life,1
a man with a purple tie is singing into a microphone,the man is praying into the microphone,1
two people with their hands expressively out towards a sporting events field,two people with their hands out towards a field,0
two males are sitting on a dock one of which is playing guitar and another two are standing in front of them,a woman plays her guitar while a guy stands in front of her,1
this is beautiful evening with the river and the setting sun,an evening sunset over a river landscape,0
a small child hangs upside down from the back of an adult,the adult is playing with the child and has a firm grip on the childs legs so they dont fall,0
an old bearded man is tilling the soil with a simple wooden plow with a wooden fence and an old barn in the background,an old man is farming,0
a boy sitting in water,a boy getting wet,0
people in native dress performing a dance,people in native dress performing a sacrifice,1
a girl walking near a guy holding onto a bike pointing up at a building while on the street in some asian country,someone points upward at an interesting building,0
a man with a funny facial expression is kicking a large red ball,the funny man was kicking a big red ball,0
a farmer fertilizing his garden with manure with a horse and wagon,the man is on the city street with his horse and wagon,1
a young lady with an umbrella is walking by while two women are adoring the adorable puppy one gentleman was walking,a journalist has taken a picture of a local parks opening day of the season for his newspaper,0
a man in a green shirt is standing in front of cars holding up his hand,watched by a group,0
a lady in a red jacket talking to a man with a cane,a red door is closed in the snow,1
people work together to get everything out of a truck,people working at washing a car,0
a young girl in red is on a bungie jump ride,a girl is jumping off a bridge down into a river in a bungie cord,0
a man with long hair plays a guitar,a man playing a piano,1
there are two men in orange life vests signaling to a cruise ship docking at a pier,there are two men outside,0
three men gaze across a body of water to the land mass on the other side,three men are standing by water,0
looking through a vehicles windshield at a dog crossing the road,a dog is walking outside,0
a child in a blue shirt with a hat trying to climb a fence,the child is climbing,0
a dog is in field on a very windy day with something in its mouth,a dog is outside,0
a young girl in a green shirt and shorts out riding her bike past a very nice apartment building,a girl dressed in colorful clothing is riding a bike outside,0
a young girl is jumping on carpet while another girl standing in front of her looks to the left,a young boy is jumping on a carpet,1
