sentence1,sentence2,label,label_form
"Rui visitou Libânio, Libânio é a pessoa que visitou todo mundo",Libânio não visitou Marinho,1,definite_description
"Adil é a pessoa que visitou todo mundo, Cícero visitou Adil",Adil não visitou Adamastor,1,definite_description
"Jan é a pessoa que visitou todo lugar, Reinamor visitou Jan",Reinamor não visitou Bulgária,0,definite_description
"Gervásio visitou Girão, Gervásio é a pessoa que visitou todo mundo",Girão não visitou Pompeu,0,definite_description
"Kévim visitou Alpha, Alpha é a pessoa que visitou todo mundo",Kévim não visitou Devin,0,definite_description
"Dirque é a pessoa que visitou todo lugar, Jabes visitou Dirque",Dirque não visitou Moldávia,1,definite_description
"Rúdi é a pessoa que visitou todo mundo, Djalma visitou Rúdi",Djalma não visitou Dirque,0,definite_description
"Briolanjo visitou Abssilão, Briolanjo é a pessoa que visitou todo lugar",Briolanjo não visitou Guiana,1,definite_description
"Manel é a pessoa que visitou todo lugar, Manel visitou Rói",Manel não visitou Dinamarca,1,definite_description
"Evelácio visitou Olindo, Evelácio é a pessoa que visitou todo lugar",Evelácio não visitou Quirguistão,1,definite_description
"Elmer visitou Castelino, Elmer é a pessoa que visitou todo lugar",Elmer não visitou África do Sul,1,definite_description
"Emiliano é a pessoa que visitou todo mundo, Emiliano visitou Anacleto",Emiliano não visitou Adamantino,1,definite_description
"Robin visitou Franklin, Robin é a pessoa que visitou todo lugar",Franklin não visitou Tuvalu,0,definite_description
"Orion visitou Klaus, Orion é a pessoa que visitou todo mundo",Orion não visitou Raven,1,definite_description
"Raimundo visitou Edvino, Edvino é a pessoa que visitou todo mundo",Edvino não visitou Juno,1,definite_description
"Ralfe visitou Hervê, Ralfe é a pessoa que visitou todo mundo",Ralfe não visitou Élsio,1,definite_description
"Orlindo é a pessoa que visitou todo lugar, Orlindo visitou Reno",Reno não visitou Egito,0,definite_description
"Eduartino visitou Herédio, Eduartino é a pessoa que visitou todo mundo",Herédio não visitou Livramento,0,definite_description
"do Rosário é a pessoa que visitou todo mundo, Eberardo visitou do Rosário",Eberardo não visitou Amâncio,0,definite_description
"Rosil visitou Gonçalo, Gonçalo é a pessoa que visitou todo mundo",Gonçalo não visitou Jaques,1,definite_description
"Flávio é a pessoa que visitou todo mundo, Maxim visitou Flávio",Maxim não visitou Maximiliano,0,definite_description
"Alberico visitou Nélson, Nélson é a pessoa que visitou todo mundo",Alberico não visitou Aguinaldo,0,definite_description
"Flyn visitou Amândio, Flyn é a pessoa que visitou todo mundo",Amândio não visitou Hérman,0,definite_description
"Jace é a pessoa que visitou todo mundo, Leonel visitou Jace",Jace não visitou Jan,1,definite_description
"Magno é a pessoa que visitou todo lugar, Marvin visitou Magno",Marvin não visitou Austrália,0,definite_description
"Alcides visitou Reno, Alcides é a pessoa que visitou todo mundo",Reno não visitou Mar,0,definite_description
"Calvino visitou Quirilo, Calvino é a pessoa que visitou todo mundo",Calvino não visitou Renato,1,definite_description
"Gael visitou Lincoln, Lincoln é a pessoa que visitou todo mundo",Lincoln não visitou Montgomery,1,definite_description
"Charles visitou Federico, Federico é a pessoa que visitou todo mundo",Federico não visitou Maxwell,1,definite_description
"Anatólio visitou Durvalino, Anatólio é a pessoa que visitou todo lugar",Durvalino não visitou Israel,0,definite_description
"Átila é a pessoa que visitou todo mundo, Átila visitou Adalsindo",Adalsindo não visitou Egas,0,definite_description
"Anis é a pessoa que visitou todo lugar, Rudi visitou Anis",Rudi não visitou Arménia,0,definite_description
"Austin é a pessoa que visitou todo mundo, Austin visitou Aléxis",Aléxis não visitou Jace,0,definite_description
"Leal visitou Oto, Oto é a pessoa que visitou todo mundo",Oto não visitou Renato,1,definite_description
"Hansel é a pessoa que visitou todo mundo, Hansel visitou Pietro",Hansel não visitou Lénio,1,definite_description
"Aníbal visitou Melquisedeque, Melquisedeque é a pessoa que visitou todo lugar",Aníbal não visitou Tonga,0,definite_description
"Almirodo é a pessoa que visitou todo lugar, Almirodo visitou Jeremias",Almirodo não visitou Eslováquia,1,definite_description
"Lenine visitou Greg, Lenine é a pessoa que visitou todo lugar",Lenine não visitou Barém,1,definite_description
"Juventino visitou Jazz, Jazz é a pessoa que visitou todo mundo",Jazz não visitou Enoque,1,definite_description
"Aléxis visitou Asher, Asher é a pessoa que visitou todo lugar",Aléxis não visitou Uruguai,0,definite_description
"Alívio visitou Mariano, Mariano é a pessoa que visitou todo mundo",Alívio não visitou Gino,0,definite_description
"Romarigo é a pessoa que visitou todo mundo, Matteo visitou Romarigo",Matteo não visitou Barac,0,definite_description
"Goa visitou Mátio, Mátio é a pessoa que visitou todo lugar",Goa não visitou Catar,0,definite_description
"Bernardo visitou Boaventura, Boaventura é a pessoa que visitou todo mundo",Bernardo não visitou Iúri,0,definite_description
"Juno visitou Acílio, Acílio é a pessoa que visitou todo lugar",Acílio não visitou Trindade e Tobago,1,definite_description
"Delfino é a pessoa que visitou todo lugar, Delfino visitou Filomeno",Filomeno não visitou Nauru,0,definite_description
"Nicásio é a pessoa que visitou todo lugar, Belchior visitou Nicásio",Nicásio não visitou Zâmbia,1,definite_description
"Carsta é a pessoa que visitou todo lugar, Calvin visitou Carsta",Calvin não visitou Líbano,0,definite_description
"Barcino visitou Roberto, Barcino é a pessoa que visitou todo mundo",Barcino não visitou Ricky,1,definite_description
"Nélson é a pessoa que visitou todo lugar, Nélson visitou Marito",Nélson não visitou Zimbábue,1,definite_description
"Nolan visitou Aquila, Aquila é a pessoa que visitou todo mundo",Aquila não visitou Hélio,1,definite_description
"Orandino visitou Alexandru, Orandino é a pessoa que visitou todo mundo",Alexandru não visitou Felismino,0,definite_description
"Ádrien visitou Leonídio, Leonídio é a pessoa que visitou todo mundo",Leonídio não visitou Austrelino,1,definite_description
"Otto visitou Fidélio, Fidélio é a pessoa que visitou todo lugar",Otto não visitou Gabão,0,definite_description
"Denzel é a pessoa que visitou todo lugar, Denzel visitou Mirco",Mirco não visitou Azerbaijão,0,definite_description
"Lourival é a pessoa que visitou todo lugar, Lourival visitou Andy",Lourival não visitou Finlândia,1,definite_description
"Ilídio é a pessoa que visitou todo mundo, Ilídio visitou Cildo",Cildo não visitou Cireneu,0,definite_description
"Máximo é a pessoa que visitou todo lugar, Máximo visitou Belchior",Máximo não visitou Estados Unidos,1,definite_description
"Onildo visitou Aguinaldo, Aguinaldo é a pessoa que visitou todo mundo",Aguinaldo não visitou Nemo,1,definite_description
"Inocêncio visitou Armando, Armando é a pessoa que visitou todo lugar",Armando não visitou China,1,definite_description
"Nazário é a pessoa que visitou todo mundo, Nazário visitou Oto",Oto não visitou Arcelino,0,definite_description
"Noel é a pessoa que visitou todo mundo, Rufino visitou Noel",Rufino não visitou Onofre,0,definite_description
"Faizan visitou Eugénio, Eugénio é a pessoa que visitou todo lugar",Faizan não visitou Gâmbia,0,definite_description
"Justin visitou Raphael, Raphael é a pessoa que visitou todo lugar",Raphael não visitou Zimbábue,1,definite_description
"Isaac é a pessoa que visitou todo mundo, Isaac visitou Filino",Isaac não visitou Aventino,1,definite_description
"Râdamas visitou Eliézer, Râdamas é a pessoa que visitou todo mundo",Eliézer não visitou Lúcio,0,definite_description
"Rocco visitou Licínio, Rocco é a pessoa que visitou todo lugar",Rocco não visitou Tuvalu,1,definite_description
"Filipe de Néri é a pessoa que visitou todo lugar, Fabien visitou Filipe de Néri",Filipe de Néri não visitou Níger,1,definite_description
"Maxim visitou Edvaldo, Edvaldo é a pessoa que visitou todo lugar",Edvaldo não visitou Guiné-Bissau,1,definite_description
"Antenor visitou Firmino, Firmino é a pessoa que visitou todo lugar",Firmino não visitou Alemanha,1,definite_description
"Quintino visitou Gino, Quintino é a pessoa que visitou todo mundo",Quintino não visitou Huberto,1,definite_description
"Fabrízio é a pessoa que visitou todo lugar, Heleno visitou Fabrízio",Fabrízio não visitou Papua,1,definite_description
"Leví visitou Gareth, Leví é a pessoa que visitou todo mundo",Leví não visitou Elgar,1,definite_description
"Ezekiel visitou Habacuc, Ezekiel é a pessoa que visitou todo mundo",Habacuc não visitou Lineu,0,definite_description
"Quiliano visitou Nilton, Nilton é a pessoa que visitou todo lugar",Quiliano não visitou Líbia,0,definite_description
"Iúri é a pessoa que visitou todo mundo, John visitou Iúri",Iúri não visitou Parcídio,1,definite_description
"Cleber é a pessoa que visitou todo lugar, Cleber visitou Lito",Cleber não visitou Laus,1,definite_description
"Miro é a pessoa que visitou todo mundo, Miro visitou Mathys",Miro não visitou Lauriano,1,definite_description
"do Socorro é a pessoa que visitou todo mundo, do Socorro visitou Franklino",do Socorro não visitou Deolindo,1,definite_description
"Reinamor é a pessoa que visitou todo mundo, Reinamor visitou Colin",Reinamor não visitou Décimo,1,definite_description
"Liciniano é a pessoa que visitou todo lugar, Ovídio visitou Liciniano",Ovídio não visitou Colômbia,0,definite_description
"Ian visitou Remi, Remi é a pessoa que visitou todo lugar",Ian não visitou São Marinho,0,definite_description
"Ayres é a pessoa que visitou todo mundo, Ayres visitou Otto",Ayres não visitou Barack,1,definite_description
"Jeremy é a pessoa que visitou todo lugar, Jeremy visitou Freddie",Freddie não visitou Santa Lúcia,0,definite_description
"Heldo visitou Dion, Dion é a pessoa que visitou todo mundo",Dion não visitou Dylan,1,definite_description
"do Céu visitou Onildo, do Céu é a pessoa que visitou todo lugar",do Céu não visitou Cuaite,1,definite_description
"Martim visitou Dias, Dias é a pessoa que visitou todo mundo",Dias não visitou Erik,1,definite_description
"Mar é a pessoa que visitou todo mundo, Mar visitou Cleber",Cleber não visitou Benvindo,0,definite_description
"Florival é a pessoa que visitou todo mundo, Florival visitou Dhruva",Dhruva não visitou Justiniano,0,definite_description
"Oseias visitou Eric, Oseias é a pessoa que visitou todo lugar",Eric não visitou Fiji,0,definite_description
"Natalício visitou Oliveiros, Natalício é a pessoa que visitou todo lugar",Natalício não visitou Butão,1,definite_description
"Alvim visitou dos Santos, Alvim é a pessoa que visitou todo lugar",dos Santos não visitou Ruanda,0,definite_description
"Catilina visitou Lincoln, Catilina é a pessoa que visitou todo mundo",Catilina não visitou Huberto,1,definite_description
"Rafael visitou Libânio, Libânio é a pessoa que visitou todo mundo",Libânio não visitou Marílio,1,definite_description
"Jamal visitou Anísio, Anísio é a pessoa que visitou todo mundo",Jamal não visitou Piedade,0,definite_description
"Charlie é a pessoa que visitou todo lugar, Prião visitou Charlie",Charlie não visitou Emirados Árabes Unidos,1,definite_description
"Leoberto é a pessoa que visitou todo lugar, Élton visitou Leoberto",Élton não visitou Tonga,0,definite_description
"Issa visitou Patrick, Patrick é a pessoa que visitou todo lugar",Patrick não visitou Quénia,1,definite_description
"Gil é a pessoa que visitou todo lugar, Gil visitou Mark",Mark não visitou Uganda,0,definite_description
"Aimar é a pessoa que visitou todo lugar, Djalmo visitou Aimar",Aimar não visitou Nigéria,1,definite_description
"Idário é a pessoa que visitou todo lugar, Mário visitou Idário",Mário não visitou Bangladexe,0,definite_description
"Idriss é a pessoa que visitou todo lugar, Idriss visitou Aarão",Idriss não visitou Guiné,1,definite_description
"Raví visitou Lauro, Raví é a pessoa que visitou todo mundo",Raví não visitou Maxwell,1,definite_description
"Expedito visitou Breno, Expedito é a pessoa que visitou todo mundo",Expedito não visitou Bogdan,1,definite_description
"Hazael é a pessoa que visitou todo mundo, Hazael visitou Antoine",Hazael não visitou Evan,1,definite_description
"Núrio visitou Felício, Felício é a pessoa que visitou todo mundo",Núrio não visitou Marco,0,definite_description
"Lemuel visitou Lázaro, Lemuel é a pessoa que visitou todo mundo",Lázaro não visitou Bernardo,0,definite_description
"Damian visitou Aureliano, Damian é a pessoa que visitou todo mundo",Aureliano não visitou Heriberto,0,definite_description
"Livramento é a pessoa que visitou todo mundo, Dário visitou Livramento",Livramento não visitou Idriss,1,definite_description
"Quirilo é a pessoa que visitou todo mundo, Quirilo visitou Adrualdo",Quirilo não visitou Galiano,1,definite_description
"Francis é a pessoa que visitou todo mundo, Jonah visitou Francis",Francis não visitou Joaquim,1,definite_description
"Josefo visitou Donaldo, Donaldo é a pessoa que visitou todo lugar",Donaldo não visitou Vaticano,1,definite_description
"Logan é a pessoa que visitou todo mundo, Logan visitou Édipo",Édipo não visitou Dani,0,definite_description
